datetime,rainfall_mm,runoff_mm,inflow_unscaled_m3s,inflow_scaled_m3s,inflow_calibrated_m3s
1979-08-12 18:00:00,2.3474300380367055,1.9744808654785173,1625.0654677717735,3058.697594944373,4123.849237535006
1979-08-12 19:00:00,2.1797564638912266,1.8334465179443376,1773.4271820768545,3337.9439562303583,4500.3395110347565
1979-08-12 20:00:00,2.179756463891208,1.833446517944322,1909.842156675516,3594.7041686613343,4846.513126894307
1979-08-12 21:00:00,2.0120828897457477,1.6924121704101578,2022.654981717239,3807.0404243243947,5132.792721014522
1979-08-12 22:00:00,2.0120828897457477,1.6924121704101578,2104.8295114115263,3961.709292333903,5341.323010006039
1979-08-12 23:00:00,5.03020722436437,4.231030426025394,2153.2158059981653,4052.7819572914277,5464.110545644129
1979-08-13 00:00:00,0.14664494919801335,0.02816802716255188,2162.105944662064,4069.514972846348,5486.670616162991
1979-08-13 01:00:00,0.14664494919801335,0.02816802716255188,2147.7181214702523,4042.4342175992247,5450.159340232246
1979-08-13 02:00:00,0.15997630821601463,0.03072875690460206,2111.80844554479,3974.8450394604224,5359.033110168176
1979-08-13 03:00:00,0.186639026252017,0.03585021638870239,2040.9829112723671,3841.537246244712,5179.302612351481
1979-08-13 04:00:00,0.21330174428801946,0.04097167587280273,1955.4519375426269,3680.5508805697827,4962.254839325667
1979-08-13 05:00:00,0.21330174428801946,0.04097167587280273,1859.47240936696,3499.898249757719,4718.692280194492
1979-08-13 06:00:00,0.2532958213420231,0.04865386509895325,1751.8570887325977,3297.344734880053,4445.602139060912
1979-08-13 07:00:00,0.2799585393780254,0.05377532458305356,1627.4159636149752,3063.1216973113906,4129.8139759920405
1979-08-13 08:00:00,0.35994669348603275,0.0691397030353546,1485.6808665987423,2796.347952523625,3770.1397454124085
1979-08-13 09:00:00,0.45326620661204137,0.08706481122970582,1346.5543864571346,2534.4841454083926,3417.0852744195668
1979-08-13 10:00:00,0.7198933869720655,0.1382794060707092,1218.5706142906815,2293.5931389345437,3092.307109027153
1979-08-13 11:00:00,5.705821659704521,1.0959923295974732,1095.6359332791824,2062.205529879808,2780.3417755621513
1979-08-13 12:00:00,1.4531181329621323,0.2791195418834686,989.6292210191363,1862.6797370621491,2511.3337213041314
1979-08-13 13:00:00,0.6399052328640574,0.12291502761840803,893.418667748291,1681.5922709052898,2267.184901076713
1979-08-13 14:00:00,0.39994077054003685,0.0768218922615052,802.515157437819,1510.493718955941,2036.5035044699005
1979-08-13 15:00:00,0.293289898396027,0.05633605432510381,724.7962665579897,1364.2112525997834,1839.2800723971554
1979-08-13 16:00:00,0.2399644623240221,0.04609313535690312,652.7177121595099,1228.545025387416,1656.3698466286135
1979-08-13 17:00:00,0.21330174428801965,0.040971675872802774,586.3836223068274,1103.691027121471,1488.0370678657696
1979-08-13 18:00:00,0.18663902625201717,0.03585021638870242,527.1265711092535,992.1574282751201,1337.663344316801
1979-08-13 19:00:00,0.17330766723401594,0.03328948664665225,471.5037834544061,887.4642388633338,1196.5121137915896
1979-08-13 20:00:00,0.17330766723401447,0.03328948664665197,422.8957127100993,795.9741469076184,1073.161787634078
1979-08-13 21:00:00,0.15997630821601472,0.030728756904602077,380.27091634813365,715.7457716803084,964.9949245363119
1979-08-13 22:00:00,0.15997630821601472,0.030728756904602077,341.21444806551295,642.233702183887,865.8832332584591
1979-08-13 23:00:00,0.39994077054003685,0.0768218922615052,307.34995284941687,578.4939623852775,779.9469583538602
1979-08-14 00:00:00,0.2526790175114621,0.08834352970123291,276.5044360292692,520.4365425559293,701.6717974186187
1979-08-14 01:00:00,0.2526790175114621,0.08834352970123291,248.34220914896503,467.4296100135897,630.2058902592767
1979-08-14 02:00:00,0.2756498372852315,0.0963747596740723,223.42613593918142,420.53258665445065,566.9775886638835
1979-08-14 03:00:00,0.32159147683276995,0.11243721961975096,200.4214896285969,377.233250265738,508.59982171905665
1979-08-14 04:00:00,0.36753311638030856,0.12849967956542968,180.25726796605903,339.2801600510416,457.4300616215995
